Xcoor,Ycoor,Zcoor,Indicator
5108.480167,8051.782108,40.999,1
5108.480167,8051.782108,39.999,1
5108.480167,8051.782108,38.999,0
5108.480167,8051.782108,37.999,1
5108.480167,8051.782108,36.999,0
5108.480167,8051.782108,36,0
5108.480167,8051.782108,35,0
5108.480167,8051.782108,34,0
5108.480167,8051.782108,33,0
5108.480167,8051.782108,32,0
5856.691904,8529.686812,155.998,1
5856.691904,8529.686812,154.998,0
5856.691904,8529.686812,153.998,1
5856.691904,8529.686812,152.998,1
5856.691904,8529.686812,151.998,1
5856.691904,8529.686812,150.998,1
5856.691904,8529.686812,149.998,1
5856.691904,8529.686812,148.998,1
5856.691904,8529.686812,147.998,1
5856.691904,8529.686812,146.998,1
5856.691904,8529.686812,145.998,1
5856.691904,8529.686812,144.998,1
5856.691904,8529.686812,143.998,1
5856.691904,8529.686812,142.998,1
5856.691904,8529.686812,141.998,1
5856.691904,8529.686812,140.998,1
5856.691904,8529.686812,139.998,1
5856.691904,8529.686812,138.998,1
5856.691904,8529.686812,137.998,1
5856.691904,8529.686812,136.998,1
5856.691904,8529.686812,135.998,1
5856.691904,8529.686812,134.998,1
5856.691904,8529.686812,133.998,1
5856.691904,8529.686812,132.998,1
5856.691904,8529.686812,131.998,1
5856.691904,8529.686812,130.998,1
5856.691904,8529.686812,129.998,1
5856.691904,8529.686812,128.998,1
5856.691904,8529.686812,127.998,1
5856.691904,8529.686812,126.998,0
5856.691904,8529.686812,125.998,0
5856.691904,8529.686812,124.998,1
5856.691904,8529.686812,123.998,1
5856.691904,8529.686812,122.998,1
5856.691904,8529.686812,121.998,1
5856.691904,8529.686812,120.998,1
5856.691904,8529.686812,119.998,1
5856.691904,8529.686812,118.998,1
5856.691904,8529.686812,117.998,1
5856.691904,8529.686812,116.998,0
5856.691904,8529.686812,115.998,1
5856.691904,8529.686812,114.999,0
5856.691904,8529.686812,113.999,1
5856.691904,8529.686812,112.999,1
5856.691904,8529.686812,111.999,0
5856.691904,8529.686812,110.999,1
5856.691904,8529.686812,109.999,0
5856.691904,8529.686812,108.999,0
5856.691904,8529.686812,107.999,0
5856.691904,8529.686812,106.999,0
5856.691904,8529.686812,105.999,0
5856.691904,8529.686812,104.999,0
5856.691904,8529.686812,103.999,0
5856.691904,8529.686812,102.999,1
5856.691904,8529.686812,101.999,1
5856.691904,8529.686812,100.999,1
5856.691904,8529.686812,99.999,1
5856.691904,8529.686812,98.999,1
5856.691904,8529.686812,97.999,1
5856.691904,8529.686812,96.999,1
5856.691904,8529.686812,95.999,1
5856.691904,8529.686812,94.999,0
5856.691904,8529.686812,93.999,0
5856.691904,8529.686812,92.999,0
5856.691904,8529.686812,91.999,0
5856.691904,8529.686812,90.999,0
5856.691904,8529.686812,89.999,0
5856.691904,8529.686812,88.999,0
5856.691904,8529.686812,87.999,0
5856.691904,8529.686812,86.999,0
5856.691904,8529.686812,85.999,1
5856.691904,8529.686812,84.999,1
5856.691904,8529.686812,83.999,1
5856.691904,8529.686812,82.999,0
5856.691904,8529.686812,81.999,0
5856.691904,8529.686812,80.999,1
5856.691904,8529.686812,79.999,1
5856.691904,8529.686812,78.999,1
5856.691904,8529.686812,77.999,1
5856.691904,8529.686812,76.999,1
5856.691904,8529.686812,75.999,1
5856.691904,8529.686812,74.999,1
5856.691904,8529.686812,73.999,1
5856.691904,8529.686812,72.999,1
5856.691904,8529.686812,71.999,1
5856.691904,8529.686812,70.999,1
5856.691904,8529.686812,69.999,1
5856.691904,8529.686812,68.999,1
5856.691904,8529.686812,67.999,1
5856.691904,8529.686812,66.999,1
5856.691904,8529.686812,65.999,1
5856.691904,8529.686812,64.999,1
5856.691904,8529.686812,63.999,0
5856.691904,8529.686812,62.999,0
5856.691904,8529.686812,61.999,1
5856.691904,8529.686812,60.999,0
5856.691904,8529.686812,59.999,1
5856.691904,8529.686812,58.999,1
5856.691904,8529.686812,57.999,1
5856.691904,8529.686812,56.999,1
5856.691904,8529.686812,55.999,1
5856.691904,8529.686812,54.999,0
5856.691904,8529.686812,53.999,1
5856.691904,8529.686812,52.999,0
5856.691904,8529.686812,51.999,1
5856.691904,8529.686812,50.999,0
5856.691904,8529.686812,49.999,1
5856.691904,8529.686812,48.999,0
5856.691904,8529.686812,47.999,0
5856.691904,8529.686812,46.999,0
5856.691904,8529.686812,45.999,1
5856.691904,8529.686812,44.999,1
5856.691904,8529.686812,43.999,1
5856.691904,8529.686812,42.999,1
5856.691904,8529.686812,41.999,1
5856.691904,8529.686812,40.999,1
5856.691904,8529.686812,39.999,0
5856.691904,8529.686812,39,0
5856.691904,8529.686812,38,0
5856.691904,8529.686812,37,1
5856.691904,8529.686812,36,1
5856.691904,8529.686812,35,1
5856.691904,8529.686812,34,0
5856.691904,8529.686812,33,0
5856.691904,8529.686812,32,0
5856.691904,8529.686812,31,0
5450.866705,8784.690917,155.998,0
5450.866705,8784.690917,154.998,0
5450.866705,8784.690917,153.998,0
5450.866705,8784.690917,152.998,0
5450.866705,8784.690917,151.998,0
5450.866705,8784.690917,150.998,0
5450.866705,8784.690917,149.998,0
5450.866705,8784.690917,148.998,1
5450.866705,8784.690917,147.998,1
5450.866705,8784.690917,146.998,1
5450.866705,8784.690917,145.998,1
5450.866705,8784.690917,144.998,1
5450.866705,8784.690917,143.998,1
5450.866705,8784.690917,142.998,1
5450.866705,8784.690917,141.998,1
5450.866705,8784.690917,140.998,1
5450.866705,8784.690917,139.998,1
5450.866705,8784.690917,138.998,1
5450.866705,8784.690917,137.998,1
5450.866705,8784.690917,136.998,1
5450.866705,8784.690917,135.998,1
5450.866705,8784.690917,134.998,1
5450.866705,8784.690917,133.998,1
5450.866705,8784.690917,132.998,1
5450.866705,8784.690917,131.998,1
5450.866705,8784.690917,130.998,1
5450.866705,8784.690917,129.998,1
5450.866705,8784.690917,128.998,1
5450.866705,8784.690917,127.998,1
5450.866705,8784.690917,126.998,1
5450.866705,8784.690917,125.998,1
5450.866705,8784.690917,124.998,0
5450.866705,8784.690917,123.998,1
5450.866705,8784.690917,122.998,1
5450.866705,8784.690917,121.998,1
5450.866705,8784.690917,120.998,1
5450.866705,8784.690917,119.998,1
5450.866705,8784.690917,118.998,1
5450.866705,8784.690917,117.998,1
5450.866705,8784.690917,116.998,1
5450.866705,8784.690917,115.998,1
5450.866705,8784.690917,114.999,1
5450.866705,8784.690917,113.999,1
5450.866705,8784.690917,112.999,1
5450.866705,8784.690917,111.999,1
5450.866705,8784.690917,110.999,1
5450.866705,8784.690917,109.999,0
5450.866705,8784.690917,108.999,1
5450.866705,8784.690917,107.999,0
5450.866705,8784.690917,106.999,0
5450.866705,8784.690917,105.999,0
5450.866705,8784.690917,104.999,0
5450.866705,8784.690917,103.999,1
5450.866705,8784.690917,102.999,0
5450.866705,8784.690917,101.999,0
5450.866705,8784.690917,100.999,0
5450.866705,8784.690917,99.999,1
5450.866705,8784.690917,98.999,1
5450.866705,8784.690917,97.999,1
5450.866705,8784.690917,96.999,1
5450.866705,8784.690917,95.999,1
5450.866705,8784.690917,94.999,0
5450.866705,8784.690917,93.999,0
5450.866705,8784.690917,92.999,0
5450.866705,8784.690917,91.999,1
5450.866705,8784.690917,90.999,1
5450.866705,8784.690917,89.999,0
5450.866705,8784.690917,88.999,1
5450.866705,8784.690917,87.999,0
5450.866705,8784.690917,86.999,0
5450.866705,8784.690917,85.999,1
5450.866705,8784.690917,84.999,1
5450.866705,8784.690917,83.999,0
5450.866705,8784.690917,82.999,1
5450.866705,8784.690917,81.999,1
5450.866705,8784.690917,80.999,1
5450.866705,8784.690917,79.999,1
5450.866705,8784.690917,78.999,1
5450.866705,8784.690917,77.999,1
5450.866705,8784.690917,76.999,1
5450.866705,8784.690917,75.999,1
5450.866705,8784.690917,74.999,1
5450.866705,8784.690917,73.999,1
5450.866705,8784.690917,72.999,1
5450.866705,8784.690917,71.999,1
5450.866705,8784.690917,70.999,1
5450.866705,8784.690917,69.999,1
5450.866705,8784.690917,68.999,1
5450.866705,8784.690917,67.999,1
5450.866705,8784.690917,66.999,1
5450.866705,8784.690917,65.999,1
5450.866705,8784.690917,64.999,1
5450.866705,8784.690917,63.999,1
5450.866705,8784.690917,62.999,1
5450.866705,8784.690917,61.999,1
5450.866705,8784.690917,60.999,1
5450.866705,8784.690917,59.999,0
5450.866705,8784.690917,58.999,0
5450.866705,8784.690917,57.999,0
5450.866705,8784.690917,56.999,0
5450.866705,8784.690917,55.999,0
5450.866705,8784.690917,54.999,1
5450.866705,8784.690917,53.999,1
5450.866705,8784.690917,52.999,1
5450.866705,8784.690917,51.999,1
5450.866705,8784.690917,50.999,1
5450.866705,8784.690917,49.999,1
5450.866705,8784.690917,48.999,0
5450.866705,8784.690917,47.999,0
5450.866705,8784.690917,46.999,0
5723.743929,8840.87208,156.998,1
5723.743929,8840.87208,155.998,1
5723.743929,8840.87208,154.998,1
5723.743929,8840.87208,153.998,1
5723.743929,8840.87208,152.998,1
5723.743929,8840.87208,151.998,1
5723.743929,8840.87208,150.998,1
5723.743929,8840.87208,149.998,0
5723.743929,8840.87208,148.998,1
5723.743929,8840.87208,147.998,1
5723.743929,8840.87208,146.998,1
5723.743929,8840.87208,145.998,1
5723.743929,8840.87208,144.998,1
5723.743929,8840.87208,143.998,1
5723.743929,8840.87208,142.998,1
5723.743929,8840.87208,141.998,1
5723.743929,8840.87208,140.998,1
5723.743929,8840.87208,139.998,1
5723.743929,8840.87208,138.998,1
5723.743929,8840.87208,137.998,1
5723.743929,8840.87208,136.998,1
5723.743929,8840.87208,135.998,1
5723.743929,8840.87208,134.998,1
5723.743929,8840.87208,133.998,1
5723.743929,8840.87208,132.998,1
5723.743929,8840.87208,131.998,1
5723.743929,8840.87208,130.998,1
5723.743929,8840.87208,129.998,1
5723.743929,8840.87208,128.998,1
5723.743929,8840.87208,127.998,1
5723.743929,8840.87208,126.998,1
5723.743929,8840.87208,125.998,1
5723.743929,8840.87208,124.998,0
5723.743929,8840.87208,123.998,1
5723.743929,8840.87208,122.998,1
5723.743929,8840.87208,121.998,0
5723.743929,8840.87208,120.998,0
5723.743929,8840.87208,119.998,1
5723.743929,8840.87208,118.998,1
5723.743929,8840.87208,117.998,1
5723.743929,8840.87208,116.998,1
5723.743929,8840.87208,115.999,1
5723.743929,8840.87208,114.999,1
5723.743929,8840.87208,113.999,1
5723.743929,8840.87208,112.999,1
5723.743929,8840.87208,111.999,1
5723.743929,8840.87208,110.999,0
5723.743929,8840.87208,109.999,1
5723.743929,8840.87208,108.999,0
5723.743929,8840.87208,107.999,0
5723.743929,8840.87208,106.999,0
5723.743929,8840.87208,105.999,0
5723.743929,8840.87208,104.999,0
5723.743929,8840.87208,103.999,0
5723.743929,8840.87208,102.999,1
5723.743929,8840.87208,101.999,1
5723.743929,8840.87208,100.999,1
5723.743929,8840.87208,99.999,1
5723.743929,8840.87208,98.999,1
5723.743929,8840.87208,97.999,1
5723.743929,8840.87208,96.999,1
5723.743929,8840.87208,95.999,1
5723.743929,8840.87208,94.999,1
5723.743929,8840.87208,93.999,1
5723.743929,8840.87208,92.999,0
5723.743929,8840.87208,91.999,1
5723.743929,8840.87208,90.999,1
5723.743929,8840.87208,89.999,1
5723.743929,8840.87208,88.999,1
5723.743929,8840.87208,87.999,1
5723.743929,8840.87208,86.999,0
5723.743929,8840.87208,85.999,1
5723.743929,8840.87208,84.999,1
5723.743929,8840.87208,83.999,0
5723.743929,8840.87208,82.999,0
5723.743929,8840.87208,81.999,0
5723.743929,8840.87208,80.999,0
5723.743929,8840.87208,79.999,1
5723.743929,8840.87208,78.999,1
5723.743929,8840.87208,77.999,1
5723.743929,8840.87208,76.999,1
5723.743929,8840.87208,75.999,1
5723.743929,8840.87208,74.999,1
5723.743929,8840.87208,73.999,1
5723.743929,8840.87208,72.999,1
5723.743929,8840.87208,71.999,1
5723.743929,8840.87208,70.999,1
5723.743929,8840.87208,69.999,0
5723.743929,8840.87208,68.999,1
5723.743929,8840.87208,67.999,1
5723.743929,8840.87208,66.999,1
5723.743929,8840.87208,65.999,1
5723.743929,8840.87208,64.999,1
5723.743929,8840.87208,63.999,1
5723.743929,8840.87208,62.999,1
5723.743929,8840.87208,61.999,1
5723.743929,8840.87208,60.999,0
5723.743929,8840.87208,59.999,0
5723.743929,8840.87208,58.999,1
5723.743929,8840.87208,57.999,0
5723.743929,8840.87208,56.999,0
5723.743929,8840.87208,55.999,0
5723.743929,8840.87208,54.999,1
5723.743929,8840.87208,53.999,1
5723.743929,8840.87208,52.999,1
5723.743929,8840.87208,51.999,1
5723.743929,8840.87208,50.999,0
5723.743929,8840.87208,49.999,0
5723.743929,8840.87208,48.999,0
6137.15748,9460.324123,159.998,1
6137.15748,9460.324123,158.998,1
6137.15748,9460.324123,157.998,1
6137.15748,9460.324123,156.998,1
6137.15748,9460.324123,155.998,1
6137.15748,9460.324123,154.998,1
6137.15748,9460.324123,153.998,1
6137.15748,9460.324123,152.998,1
6137.15748,9460.324123,151.998,1
6137.15748,9460.324123,150.998,1
6137.15748,9460.324123,149.998,1
6137.15748,9460.324123,148.998,1
6137.15748,9460.324123,147.998,1
6137.15748,9460.324123,146.998,1
6137.15748,9460.324123,145.998,1
6137.15748,9460.324123,144.998,1
6137.15748,9460.324123,143.998,1
6137.15748,9460.324123,142.998,1
6137.15748,9460.324123,141.998,1
6137.15748,9460.324123,140.998,1
6137.15748,9460.324123,139.998,1
6137.15748,9460.324123,138.998,1
6137.15748,9460.324123,137.998,1
6137.15748,9460.324123,136.998,1
6137.15748,9460.324123,135.998,1
6137.15748,9460.324123,134.998,1
6137.15748,9460.324123,133.998,1
6137.15748,9460.324123,132.998,1
6137.15748,9460.324123,131.998,0
6137.15748,9460.324123,130.998,0
6137.15748,9460.324123,129.998,1
6137.15748,9460.324123,128.998,1
6137.15748,9460.324123,127.998,1
6137.15748,9460.324123,126.998,1
6137.15748,9460.324123,125.998,1
6137.15748,9460.324123,124.998,1
6137.15748,9460.324123,123.998,1
6137.15748,9460.324123,122.998,1
6137.15748,9460.324123,121.998,1
6137.15748,9460.324123,120.998,1
6137.15748,9460.324123,119.998,1
6137.15748,9460.324123,118.999,1
6137.15748,9460.324123,117.999,1
6137.15748,9460.324123,116.999,1
6137.15748,9460.324123,115.999,1
6137.15748,9460.324123,114.999,1
6137.15748,9460.324123,113.999,1
6137.15748,9460.324123,112.999,1
6137.15748,9460.324123,111.999,1
6137.15748,9460.324123,110.999,0
6137.15748,9460.324123,109.999,0
6137.15748,9460.324123,108.999,0
6137.15748,9460.324123,107.999,1
6137.15748,9460.324123,106.999,1
6137.15748,9460.324123,105.999,1
6137.15748,9460.324123,104.999,1
6137.15748,9460.324123,103.999,0
6137.15748,9460.324123,102.999,1
6137.15748,9460.324123,101.999,1
6137.15748,9460.324123,100.999,0
6137.15748,9460.324123,99.999,0
6137.15748,9460.324123,98.999,1
6137.15748,9460.324123,97.999,0
6137.15748,9460.324123,96.999,1
6137.15748,9460.324123,95.999,1
6137.15748,9460.324123,94.999,1
6137.15748,9460.324123,93.999,1
6137.15748,9460.324123,92.999,1
6137.15748,9460.324123,91.999,1
6137.15748,9460.324123,90.999,0
6137.15748,9460.324123,89.999,1
6137.15748,9460.324123,88.999,1
6137.15748,9460.324123,87.999,0
6137.15748,9460.324123,86.999,1
6137.15748,9460.324123,85.999,0
6137.15748,9460.324123,84.999,0
6137.15748,9460.324123,83.999,1
6137.15748,9460.324123,82.999,1
6137.15748,9460.324123,81.999,1
6137.15748,9460.324123,80.999,0
6137.15748,9460.324123,79.999,1
6137.15748,9460.324123,78.999,0
6137.15748,9460.324123,77.999,1
6137.15748,9460.324123,76.999,1
6137.15748,9460.324123,75.999,1
6137.15748,9460.324123,74.999,1
6137.15748,9460.324123,73.999,1
6137.15748,9460.324123,72.999,1
6137.15748,9460.324123,71.999,1
6137.15748,9460.324123,70.999,1
6137.15748,9460.324123,69.999,1
6137.15748,9460.324123,68.999,1
6137.15748,9460.324123,67.999,1
6137.15748,9460.324123,66.999,1
6137.15748,9460.324123,65.999,1
6137.15748,9460.324123,64.999,1
6137.15748,9460.324123,63.999,0
6137.15748,9460.324123,62.999,1
6137.15748,9460.324123,61.999,1
6137.15748,9460.324123,60.999,0
6137.15748,9460.324123,59.999,0
6137.15748,9460.324123,58.999,0
6137.15748,9460.324123,57.999,0
6137.15748,9460.324123,56.999,0
6137.15748,9460.324123,55.999,1
6137.15748,9460.324123,54.999,1
6137.15748,9460.324123,53.999,1
6137.15748,9460.324123,52.999,1
6137.15748,9460.324123,51.999,1
6137.15748,9460.324123,50.999,1
6137.15748,9460.324123,49.999,1
6137.15748,9460.324123,48.999,1
6137.15748,9460.324123,47.999,1
6137.15748,9460.324123,46.999,1
6137.15748,9460.324123,45.999,1
6137.15748,9460.324123,44.999,1
6137.15748,9460.324123,43.999,1
6137.15748,9460.324123,43,0
6137.15748,9460.324123,42,0
6137.15748,9460.324123,41,0
6137.15748,9460.324123,40,1
6137.15748,9460.324123,39,1
6137.15748,9460.324123,38,0
6137.15748,9460.324123,37,0
6137.15748,9460.324123,36,0
6137.15748,9460.324123,35,1
6137.15748,9460.324123,34,1
6137.15748,9460.324123,33,0
6137.15748,9460.324123,32,0
6137.15748,9460.324123,31,0
6483.793503,9462.148182,160.998,1
6483.793503,9462.148182,159.998,0
6483.793503,9462.148182,158.998,0
6483.793503,9462.148182,157.998,0
6483.793503,9462.148182,156.998,0
6483.793503,9462.148182,155.998,0
6483.793503,9462.148182,154.998,0
6483.793503,9462.148182,153.998,0
6483.793503,9462.148182,152.998,1
6483.793503,9462.148182,151.998,1
6483.793503,9462.148182,150.998,1
6483.793503,9462.148182,149.998,1
6483.793503,9462.148182,148.998,1
6483.793503,9462.148182,147.998,1
6483.793503,9462.148182,146.998,1
6483.793503,9462.148182,145.998,1
6483.793503,9462.148182,144.998,1
6483.793503,9462.148182,143.998,1
6483.793503,9462.148182,142.998,1
6483.793503,9462.148182,141.998,1
6483.793503,9462.148182,140.998,1
6483.793503,9462.148182,139.998,1
6483.793503,9462.148182,138.998,1
6483.793503,9462.148182,137.998,0
6483.793503,9462.148182,136.998,0
6483.793503,9462.148182,135.998,1
6483.793503,9462.148182,134.998,1
6483.793503,9462.148182,133.998,1
6483.793503,9462.148182,132.998,1
6483.793503,9462.148182,131.998,1
6483.793503,9462.148182,130.998,1
6483.793503,9462.148182,129.998,1
6483.793503,9462.148182,128.998,1
6483.793503,9462.148182,127.998,1
6483.793503,9462.148182,126.998,1
6483.793503,9462.148182,125.998,1
6483.793503,9462.148182,124.998,1
6483.793503,9462.148182,123.998,1
6483.793503,9462.148182,122.998,1
6483.793503,9462.148182,121.998,0
6483.793503,9462.148182,120.998,0
6483.793503,9462.148182,119.999,1
6483.793503,9462.148182,118.999,1
6483.793503,9462.148182,117.999,1
6483.793503,9462.148182,116.999,1
6483.793503,9462.148182,115.999,1
6483.793503,9462.148182,114.999,1
6483.793503,9462.148182,113.999,1
6483.793503,9462.148182,112.999,1
6483.793503,9462.148182,111.999,1
6483.793503,9462.148182,110.999,0
6483.793503,9462.148182,109.999,0
6483.793503,9462.148182,108.999,1
6483.793503,9462.148182,107.999,0
6483.793503,9462.148182,106.999,1
6483.793503,9462.148182,105.999,1
6483.793503,9462.148182,104.999,1
6483.793503,9462.148182,103.999,0
6483.793503,9462.148182,102.999,0
6483.793503,9462.148182,101.999,0
6483.793503,9462.148182,100.999,0
6483.793503,9462.148182,99.999,0
6483.793503,9462.148182,98.999,0
6483.793503,9462.148182,97.999,0
6483.793503,9462.148182,96.999,0
6483.793503,9462.148182,95.999,0
6483.793503,9462.148182,94.999,0
6483.793503,9462.148182,93.999,0
6483.793503,9462.148182,92.999,0
6483.793503,9462.148182,91.999,1
6483.793503,9462.148182,90.999,1
6483.793503,9462.148182,89.999,0
6483.793503,9462.148182,88.999,1
6483.793503,9462.148182,87.999,1
6483.793503,9462.148182,86.999,0
6483.793503,9462.148182,85.999,0
6483.793503,9462.148182,84.999,1
6483.793503,9462.148182,83.999,0
6483.793503,9462.148182,82.999,0
6483.793503,9462.148182,81.999,0
6483.793503,9462.148182,80.999,0
6483.793503,9462.148182,79.999,1
6483.793503,9462.148182,78.999,1
6483.793503,9462.148182,77.999,1
6483.793503,9462.148182,76.999,1
6483.793503,9462.148182,75.999,1
6483.793503,9462.148182,74.999,1
6483.793503,9462.148182,73.999,1
6483.793503,9462.148182,72.999,1
6483.793503,9462.148182,71.999,1
6483.793503,9462.148182,70.999,1
6483.793503,9462.148182,69.999,1
6483.793503,9462.148182,68.999,1
6483.793503,9462.148182,67.999,0
6483.793503,9462.148182,66.999,1
6483.793503,9462.148182,65.999,0
6483.793503,9462.148182,64.999,0
6483.793503,9462.148182,63.999,1
6483.793503,9462.148182,62.999,1
6483.793503,9462.148182,61.999,1
6483.793503,9462.148182,60.999,1
6483.793503,9462.148182,59.999,1
6483.793503,9462.148182,58.999,0
6483.793503,9462.148182,57.999,0
6483.793503,9462.148182,56.999,0
6483.793503,9462.148182,55.999,0
6483.793503,9462.148182,54.999,0
6483.793503,9462.148182,53.999,0
6483.793503,9462.148182,52.999,0
6483.793503,9462.148182,51.999,0
6483.793503,9462.148182,50.999,0
6483.793503,9462.148182,49.999,1
6483.793503,9462.148182,48.999,1
6483.793503,9462.148182,47.999,1
6483.793503,9462.148182,46.999,0
6483.793503,9462.148182,45.999,0
6483.793503,9462.148182,44.999,0
6483.793503,9462.148182,44,1
6483.793503,9462.148182,43,0
6483.793503,9462.148182,42,0
6483.793503,9462.148182,41,0
6483.793503,9462.148182,40,0
6483.793503,9462.148182,39,0
6483.793503,9462.148182,38,0
6483.793503,9462.148182,37,0
6483.793503,9462.148182,36,0
6483.793503,9462.148182,35,0
6483.793503,9462.148182,34,0
6483.793503,9462.148182,33,0
6483.793503,9462.148182,32,0
6483.793503,9462.148182,31,0
6493.506598,9726.637428,162.998,1
6493.506598,9726.637428,161.998,0
6493.506598,9726.637428,160.998,1
6493.506598,9726.637428,159.998,1
6493.506598,9726.637428,158.998,1
6493.506598,9726.637428,157.998,1
6493.506598,9726.637428,156.998,1
6493.506598,9726.637428,155.998,1
6493.506598,9726.637428,154.998,1
6493.506598,9726.637428,153.998,1
6493.506598,9726.637428,152.998,1
6493.506598,9726.637428,151.998,1
6493.506598,9726.637428,150.998,1
6493.506598,9726.637428,149.998,1
6493.506598,9726.637428,148.998,1
6493.506598,9726.637428,147.998,1
6493.506598,9726.637428,146.998,1
6493.506598,9726.637428,145.998,1
6493.506598,9726.637428,144.998,1
6493.506598,9726.637428,143.998,1
6493.506598,9726.637428,142.998,1
6493.506598,9726.637428,141.998,0
6493.506598,9726.637428,140.998,0
6493.506598,9726.637428,139.998,0
6493.506598,9726.637428,138.998,1
6493.506598,9726.637428,137.998,1
6493.506598,9726.637428,136.998,1
6493.506598,9726.637428,135.998,1
6493.506598,9726.637428,134.998,1
6493.506598,9726.637428,133.998,1
6493.506598,9726.637428,132.998,1
6493.506598,9726.637428,131.998,1
6493.506598,9726.637428,130.998,1
6493.506598,9726.637428,129.998,1
6493.506598,9726.637428,128.998,1
6493.506598,9726.637428,127.998,1
6493.506598,9726.637428,126.998,1
6493.506598,9726.637428,125.998,1
6493.506598,9726.637428,124.998,1
6493.506598,9726.637428,123.998,1
6493.506598,9726.637428,122.998,0
6493.506598,9726.637428,121.999,0
6493.506598,9726.637428,120.999,0
6493.506598,9726.637428,119.999,1
6493.506598,9726.637428,118.999,1
6493.506598,9726.637428,117.999,1
6493.506598,9726.637428,116.999,1
6493.506598,9726.637428,115.999,0
6493.506598,9726.637428,114.999,0
6493.506598,9726.637428,113.999,0
6493.506598,9726.637428,112.999,0
6493.506598,9726.637428,111.999,0
6493.506598,9726.637428,110.999,1
6493.506598,9726.637428,109.999,0
6493.506598,9726.637428,108.999,1
6493.506598,9726.637428,107.999,1
6493.506598,9726.637428,106.999,1
6493.506598,9726.637428,105.999,1
6493.506598,9726.637428,104.999,0
6493.506598,9726.637428,103.999,0
6493.506598,9726.637428,102.999,1
6493.506598,9726.637428,101.999,1
6493.506598,9726.637428,100.999,0
6493.506598,9726.637428,99.999,0
6493.506598,9726.637428,98.999,0
6493.506598,9726.637428,97.999,0
6493.506598,9726.637428,96.999,0
6493.506598,9726.637428,95.999,0
6493.506598,9726.637428,94.999,1
6493.506598,9726.637428,93.999,0
6493.506598,9726.637428,92.999,0
6493.506598,9726.637428,91.999,1
6493.506598,9726.637428,90.999,0
6493.506598,9726.637428,89.999,0
6493.506598,9726.637428,88.999,1
6493.506598,9726.637428,87.999,0
6493.506598,9726.637428,86.999,1
6493.506598,9726.637428,85.999,1
6493.506598,9726.637428,84.999,0
6493.506598,9726.637428,83.999,0
6493.506598,9726.637428,82.999,1
6493.506598,9726.637428,81.999,0
6493.506598,9726.637428,80.999,0
6493.506598,9726.637428,79.999,1
6493.506598,9726.637428,78.999,1
6493.506598,9726.637428,77.999,0
6493.506598,9726.637428,76.999,0
6493.506598,9726.637428,75.999,1
6493.506598,9726.637428,74.999,1
6493.506598,9726.637428,73.999,1
6493.506598,9726.637428,72.999,1
6493.506598,9726.637428,71.999,0
6493.506598,9726.637428,70.999,0
6493.506598,9726.637428,69.999,1
6493.506598,9726.637428,68.999,1
6493.506598,9726.637428,67.999,1
6493.506598,9726.637428,66.999,1
6493.506598,9726.637428,65.999,1
6493.506598,9726.637428,64.999,1
6493.506598,9726.637428,63.999,0
6493.506598,9726.637428,62.999,0
6493.506598,9726.637428,61.999,0
6493.506598,9726.637428,60.999,0
6493.506598,9726.637428,59.999,0
6493.506598,9726.637428,58.999,1
6493.506598,9726.637428,57.999,0
6493.506598,9726.637428,56.999,1
6493.506598,9726.637428,55.999,1
6493.506598,9726.637428,54.999,0
6493.506598,9726.637428,53.999,0
6493.506598,9726.637428,52.999,1
6493.506598,9726.637428,51.999,0
6493.506598,9726.637428,50.999,1
6493.506598,9726.637428,49.999,1
6493.506598,9726.637428,48.999,0
6493.506598,9726.637428,47.999,1
6493.506598,9726.637428,46.999,1
6493.506598,9726.637428,46,1
6493.506598,9726.637428,45,0
6493.506598,9726.637428,44,1
6493.506598,9726.637428,43,1
6493.506598,9726.637428,42,0
6493.506598,9726.637428,41,0
6493.506598,9726.637428,40,1
6493.506598,9726.637428,39,0
6493.506598,9726.637428,38,0
6493.506598,9726.637428,37,0
6493.506598,9726.637428,36,0
6493.506598,9726.637428,35,1
6493.506598,9726.637428,34,1
6493.506598,9726.637428,33,0
6809.182136,9481.118448,161.998,1
6809.182136,9481.118448,160.998,1
6809.182136,9481.118448,159.998,1
6809.182136,9481.118448,158.998,1
6809.182136,9481.118448,157.998,1
6809.182136,9481.118448,156.998,1
6809.182136,9481.118448,155.998,1
6809.182136,9481.118448,154.998,1
6809.182136,9481.118448,153.998,0
6809.182136,9481.118448,152.998,1
6809.182136,9481.118448,151.998,1
6809.182136,9481.118448,150.998,1
6809.182136,9481.118448,149.998,1
6809.182136,9481.118448,148.998,1
6809.182136,9481.118448,147.998,1
6809.182136,9481.118448,146.998,1
6809.182136,9481.118448,145.998,1
6809.182136,9481.118448,144.998,1
6809.182136,9481.118448,143.998,1
6809.182136,9481.118448,142.998,1
6809.182136,9481.118448,141.998,1
6809.182136,9481.118448,140.998,1
6809.182136,9481.118448,139.998,1
6809.182136,9481.118448,138.998,0
6809.182136,9481.118448,137.998,0
6809.182136,9481.118448,136.998,1
6809.182136,9481.118448,135.998,0
6809.182136,9481.118448,134.998,1
6809.182136,9481.118448,133.998,1
6809.182136,9481.118448,132.998,1
6809.182136,9481.118448,131.998,1
6809.182136,9481.118448,130.998,0
6809.182136,9481.118448,129.998,0
6809.182136,9481.118448,128.998,1
6809.182136,9481.118448,127.998,1
